Name,shift,tR1,tR2
1-Decanol,2.9,1098.2392929975779,1.8120106448827096
2-Undecanone,2.9,1122.04431612804,1.8739333895184012
Valerophenone,2.9,1228.2631343748233,2.329449693888059
1-Undecanol,2.9,1263.986010056514,1.8025951321353808
Hexanophenone,2.9,1391.9901281553052,2.2774158684191366
1-Dodecanol,2.9,1423.6125938222249,1.783479721241392
2-Hexanone,3.0,220.02974744585077,1.7627458364726225
Pentanol,3.0,250.35706227607565,1.5135787566161927
4-Methyl-2-pentanone,3.0,270.54930534206767,1.4631222086058253
Heptanol,3.0,556.2456262830807,1.7032315784038976
Propiophenone,3.0,903.4597777165652,2.3765625294081576
1-Nonanol,3.0,918.7406630325174,1.7306934650710784
1-Decanol,3.0,1098.4012519745654,1.711888052104065
2-Undecanone,3.0,1122.210858306272,1.7737870920396348
Valerophenone,3.0,1228.3280686025591,2.229578343280902
1-Undecanol,3.0,1264.0261218825292,1.7027117369321494
Hexanophenone,3.0,1392.0366893424743,2.177599023706231
1-Dodecanol,3.0,1423.6830396511302,1.683533741468238
2-Hexanone,3.1,220.04789376718966,1.662937963328587
Pentanol,3.1,250.59635625336503,1.413394821952063
4-Methyl-2-pentanone,3.1,270.77349739466337,1.3629890389154806
Heptanol,3.1,556.3085359600163,1.603307131600973
Propiophenone,3.1,903.5449601645893,2.2766234479992806
1-Nonanol,3.1,918.884561598958,1.6306029224907226
1-Decanol,3.1,1098.5590217126237,1.6117735784500675
2-Undecanone,3.1,1122.375099512561,1.6736456641267503
Valerophenone,3.1,1228.3997742899162,2.1296825452723875
1-Undecanol,3.1,1264.0671233055875,1.6028267390191797
Hexanophenone,3.1,1392.084243411715,2.0777790016621287
1-Dodecanol,3.1,1423.745866024884,1.5836019490595241
2-Hexanone,3.2,220.074949941785,1.5631094439013888
Pentanol,3.2,250.82167130324467,1.3132291355470904
4-Methyl-2-pentanone,3.2,270.9808996070552,1.2628737217792267
Heptanol,3.2,556.3817463326776,1.5033620550582252
Propiophenone,3.2,903.6219128770007,2.1767194232484104
1-Nonanol,3.2,919.0200817383366,1.530529414622503
1-Decanol,3.2,1098.7110941289384,1.5116702143858944
2-Undecanone,3.2,1122.5353211359366,1.5735128908846696
Valerophenone,3.2,1228.4789918382269,2.0297595787729206
1-Undecanol,3.2,1264.1103447064406,1.5029375459407672
Hexanophenone,3.2,1392.1340083383582,1.977951623652265
1-Dodecanol,3.2,1423.8020212720685,1.4836826007761974
2-Hexanone,3.3,220.1140489019148,1.4632529654404351
Pentanol,3.3,251.02866221282693,1.2130874548679826
4-Methyl-2-pentanone,3.3,271.16828014429433,1.1627797377153415
Heptanol,3.3,556.466183747004,1.4033944642379619
Propiophenone,3.3,903.6912679814874,2.076847813542077
1-Nonanol,3.3,919.146406014228,1.4304746379919704
1-Decanol,3.3,1098.8561431252579,1.4115805949614888
2-Undecanone,3.3,1122.6899382133317,1.4733922691868913
Valerophenone,3.3,1228.5662968763957,1.9298073175457169
1-Undecanol,3.3,1264.157082945351,1.4030416282055032
Hexanophenone,3.3,1392.1871619556246,1.8781128441115296
1-Dodecanol,3.3,1423.85257825377,1.3837737204570213
